event_id,ticker,event_date,car_t1,car_t3,car_t5,beta,alpha,n_est,error,sector
FL_0947,MOO,2024-07-28,,,,,,,download failed or no data,agriculture
FL_0947,XHB,2024-07-28,,,,,,,download failed or no data,construction
FL_0947,JETS,2024-07-28,,,,,,,download failed or no data,infrastructure
FL_0948,IAK,2024-08-01,-0.009710961988795723,-0.02689836930934635,-0.01736126276782882,0.220599,0.000174,35.0,,insurance
FL_0948,MOO,2024-08-01,-0.009342913368317022,-0.014884248492241871,0.0005944517953847851,0.288711,-0.000812,35.0,,agriculture
FL_0948,XHB,2024-08-01,-0.0036717434404784574,-0.0028964309574927355,-0.0414085346861721,1.433485,0.001341,35.0,,construction
FL_0948,JETS,2024-08-01,-0.0205747767635136,-0.010043216001515866,-0.004277152156069039,1.152976,-0.002835,35.0,,infrastructure
FL_0949,IAK,2024-08-05,-0.0003405132086288223,0.003723956987038062,0.002715526781191799,0.411166,0.001101,34.0,,insurance
FL_0949,MOO,2024-08-05,0.0008332019462622762,0.014696667192506811,0.00482320266737545,0.294271,-5.7e-05,34.0,,agriculture
FL_0949,XHB,2024-08-05,-0.0069361424666732,-0.04933247920303341,-0.0674578455583543,1.422795,0.003385,34.0,,construction
FL_0949,JETS,2024-08-05,,,,,,,download failed or no data,infrastructure
FL_0949,WOOD,2024-08-05,,,,,,,download failed or no data,power
FL_0950,IAK,2024-08-07,0.0029021166678628394,0.0009343516529544422,0.014515472904241983,0.396155,0.00162,34.0,,insurance
FL_0950,MOO,2024-08-07,0.00933648610584114,-0.0007813533836324438,0.007989818801918392,0.271551,0.000123,34.0,,agriculture
