event_id,ticker,event_date,car_t1,car_t3,car_t5,beta,alpha,n_est,error,sector
FL_0098,IAK,2025-09-04,-0.017288947339463533,-0.024080719612973273,-0.013048592122590874,0.614087,-0.000288,36,,insurance
FL_0098,MOO,2025-09-04,0.006381107285895794,0.0015850456792200459,0.0025497564430315475,0.752668,-0.000451,36,,agriculture
FL_0098,XHB,2025-09-04,0.014908609247194613,-0.027462817718665003,-0.028791916696949655,1.740821,0.001709,36,,construction
FL_0099,IAK,2025-09-04,-0.017288947339463533,-0.024080719612973273,-0.013048592122590874,0.614087,-0.000288,36,,insurance
FL_0099,MOO,2025-09-04,0.006381107285895794,0.0015850456792200459,0.0025497564430315475,0.752668,-0.000451,36,,agriculture
FL_0099,XHB,2025-09-04,0.014908609247194613,-0.027462817718665003,-0.028791916696949655,1.740821,0.001709,36,,construction
FL_0100,IAK,2025-09-04,-0.017288947339463533,-0.024080719612973273,-0.013048592122590874,0.614087,-0.000288,36,,insurance
FL_0100,MOO,2025-09-04,0.006381107285895794,0.0015850456792200459,0.0025497564430315475,0.752668,-0.000451,36,,agriculture
FL_0100,XHB,2025-09-04,0.014908609247194613,-0.027462817718665003,-0.028791916696949655,1.740821,0.001709,36,,construction
FL_0101,IAK,2025-09-05,-0.0018313882182036736,-0.0070574382237592785,0.001926396415158525,0.612918,-0.000226,37,,insurance
FL_0101,MOO,2025-09-05,0.0011862448925265287,-0.008858330411923568,-0.007464264461645919,0.751682,-0.000399,37,,agriculture
FL_0101,XHB,2025-09-05,-0.00821742531519163,-0.05040318225116626,-0.06471782843929151,1.74228,0.001632,37,,construction
FL_0102,IAK,2025-09-15,-0.010628814858199994,-0.0011355101760621537,-0.006010308092647321,0.517643,0.000235,35,,insurance
FL_0102,MOO,2025-09-15,0.004514077486447769,-0.0001965080595544399,-0.012780050292850457,0.743994,-0.000116,35,,agriculture
FL_0102,XHB,2025-09-15,-0.005237361906404457,-0.02011747804693558,-0.06473990659877563,1.531709,0.002983,35,,construction
FL_0103,IAK,2025-09-21,0.003862031839051632,0.01178182479931564,0.014561610675112845,0.688867,0.000252,36,,insurance
FL_0103,MOO,2025-09-21,0.0015399376395182859,0.004843732640026218,0.005267500155086761,0.69253,-0.000975,36,,agriculture
FL_0103,XHB,2025-09-21,0.007333332317417067,0.001466715235045172,0.001305131014526548,1.64875,0.000581,36,,construction
FL_0104,IAK,2025-09-24,5.0755766986505975e-05,0.004276441842847446,0.0013821894082913996,0.554091,5e-05,35,,insurance
FL_0104,MOO,2025-09-24,-0.00676136801723993,-0.006334388637755384,-0.014778310598560107,0.58394,-0.000557,35,,agriculture
FL_0104,XHB,2025-09-24,-0.006272804802614626,-0.0051192928095725974,-0.011505097648210122,1.569236,0.000231,35,,construction
FL_0105,IAK,2025-09-24,5.0755766986505975e-05,0.004276441842847446,0.0013821894082913996,0.554091,5e-05,35,,insurance
FL_0105,MOO,2025-09-24,-0.00676136801723993,-0.006334388637755384,-0.014778310598560107,0.58394,-0.000557,35,,agriculture
FL_0105,XHB,2025-09-24,-0.006272804802614626,-0.0051192928095725974,-0.011505097648210122,1.569236,0.000231,35,,construction
FL_0105,JETS,2025-09-24,-0.01006835943905525,-0.01213594255119799,-0.04982117137113952,2.169195,-0.001527,35,,infrastructure
FL_0106,IAK,2025-09-26,-0.004313220834470847,-0.007746073730803501,0.0021418114012827436,0.555853,0.000311,37,,insurance
FL_0106,MOO,2025-09-26,-0.005293745567753882,-0.013585319164190798,-0.0017178590280548158,0.588023,-0.000651,37,,agriculture
FL_0106,XHB,2025-09-26,-0.0017897301439315817,-0.007753890776644092,-0.009027639286489437,1.583135,-4.4e-05,37,,construction
